0,2022-10-13 20:06:00 現在
1,200660
2,201223
3,201549
4,201553
5,201554
6,201805
7,202139
8,202617
9,202708
10,202824
11,202825
12,202826
13,202993
14,203556
15,203557
16,203776
17,203798
18,204854
19,204856
20,204858
21,205800
22,205801
23,205988
24,206152
25,206240
26,206309
27,206622
28,206623
29,206624
30,206847
31,206848
32,206849
33,206851
34,207136
35,207641
36,208060
37,208203
38,208204
39,208205
40,208206
41,208207
42,208208
43,208209
44,208210
45,208211
46,208212
47,208213
48,208214
49,208218
50,208219
51,208220
52,208221
53,208222
54,208223
55,208224
56,208225
57,208226
58,208227
59,208228
60,208384
61,208385
62,208845
63,208978
64,209289
65,209903
66,209939
67,210062
68,210246
69,210435
70,210657
71,210676
72,210964
73,211419
74,211421
75,211856
76,211857
77,212102
78,212253
79,212309
80,212310
81,212798
82,212799
83,212846
84,212855
85,212857
86,212858
87,212859
88,212860
89,213127
90,213128
91,213129
92,213130
93,213131
94,213132
95,213133
96,213134
97,213135
98,213170
99,213250
100,213256
101,213260
102,213261
103,213357
104,213384
105,213518
106,213598
107,213651
108,213652
109,214035
110,214046
111,214263
112,214341
113,214575
114,214576
115,214733
116,215090
117,215339
118,215515
119,215518
120,215690
121,215915
122,215916
123,216135
124,216136
125,216406
126,216507
127,216588
128,216688
129,216711
130,216912
131,216922
132,217284
133,217576
134,217670
135,217787
136,218126
137,218127
138,218379
139,218380
140,219601
141,219607
142,219695
143,220179
144,220377
145,220849
146,221286
147,222548
148,222716
149,224212
150,224364
151,224439
152,224440
153,224613
154,224704
155,224881
156,224883
157,225401
158,225402
159,225405
160,225406
161,225407
162,225408
163,225409
164,225410
165,225411
166,225412
167,225435
168,225436
169,225441
170,225442
171,225443
172,225444
173,225445
174,225446
175,225447
176,225448
177,225449
178,225451
179,225452
180,225453
181,225454
182,225456
183,225457
184,225458
185,225459
186,225460
187,225462
188,225463
189,225464
190,225578
191,225609
192,225686
193,225984
194,226006
195,226009
196,226015
197,226225
198,226235
199,226252
200,226253
201,226254
202,226255
203,226459
204,226535
205,226556
206,226561
207,226731
208,227157
209,227207
210,227213
211,227216
212,227310
213,227364
214,227365
215,227403
216,227430
217,227454
218,227543
219,227681
220,227999
221,228002
222,228405
223,228467
224,228640
225,228808
226,228809
227,228910
228,228911
229,228912
230,228913
231,229111
232,229233
233,229234
234,229237
235,229257
236,229258
237,229259
238,229261
239,229793
240,229894
241,230033
242,230050
243,230338
244,230536
245,231087
246,231485
247,231829
248,232570
249,232737
250,232738
251,232804
252,234307
253,234839
254,234937
255,235137
256,236559
257,236673
258,236922
259,236923
260,236924
261,236925
262,236926
263,236927
264,236928
265,236929
